Filename,Instance_Number,Objective_Index,Additional infos_gap,Additional infos_computation_time,Additional infos_obj,Additional infos_solved,Metrics_Envy Freeness,Metrics_Relative Mean Deviation,Metrics_Gini Coefficient,Metrics_Jain's Fairness Index,Metrics_Energy Shortfall,Metrics_Relative Range,Metrics_Coefficient of Variation,Metrics_Hoover Index,Metrics_Utility
solution_14_obj=8_mip.log,14,8,0.606024,3629.444339,0.5,0,0.0,0.0,0.0,1.0,7360.100055000002,0.0,0.0,0.0,1.0
solution_48_obj=8_mip.log,48,8,0.420931,3629.969764,0.338979,0,0.12424380199607014,0.3344238357302188,0.22326088571990518,0.8624683248863496,4415.450865000001,1.8021486916646487,0.3993280241376664,0.1672119178651094,0.5537135740883053
solution_42_obj=4_mip.log,42,4,0.575129,3614.234162,0.993658,0,0.029748145937376347,0.050378104900524634,0.03108198242916285,0.993946920172361,6968.818346000004,0.5048352031431381,0.07803808517111424,0.02518905245026232,0.9523010726599285
solution_36_obj=7_mip.log,36,7,0.535915,3603.991413,0.223023,0,0.049955335887031105,0.20786194516336584,0.13331767032017813,0.924915996520702,1520.6347309999994,1.311460249504929,0.2849197569734029,0.10393097258168292,0.3709619468251011
solution_7_obj=2_mip.log,7,2,11.93942,3606.36152,-124.616454,0,0.19714945807717463,0.4940839782242816,0.3229769395937425,0.7490809674593624,2379.5558289999994,1.6539049818157774,0.57876521447092,0.24704198911214076,0.6043092851827272
solution_45_obj=6_mip.log,45,6,576488.137598,3612.899857,0.5,0,0.0,0.0,0.0,1.0,6841.999934000004,0.0,0.0,0.0,1.0
solution_10_obj=7_mip.log,10,7,0.61037,3602.390044,0.224671,0,0.053951461451540624,0.22517406666322393,0.15874224712914697,0.8871275287869242,1345.468242999999,2.2092150216422874,0.35669825822209256,0.11258703333161195,0.33646964058390216
solution_42_obj=2_mip.log,42,2,46.016154,3620.76467,-74.09864,0,0.12334315681738373,0.2545757540398528,0.14507359236531944,0.8985401631467138,6653.026506000002,1.1777582952263188,0.3360302172911829,0.1272878770199264,0.8459598954732295
solution_16_obj=0_mip.log,16,0,0.083037,3632.469549,51.717403,0,0.18223649742372122,1.236021671935724,0.7012159277087567,0.32241493696877405,2747.614547999999,3.864638525057644,1.4496873022095833,0.618010835967862,0.25858698836046623
solution_45_obj=7_mip.log,45,7,0.596158,3614.240563,0.28289,0,0.07425769863486835,0.24829166702783007,0.16498761540514575,0.8820509140491283,3355.2293740000014,1.756154282842395,0.3656793721751916,0.12414583351391503,0.4478300383956562
solution_4_obj=7_mip.log,4,7,0.604164,3605.939546,0.226769,0,0.05224513575519526,0.21064021720895915,0.1466130158466569,0.8992466848736936,1413.514913999999,2.365787364682566,0.3347266181213241,0.10532010860447956,0.35278371499935757
solution_12_obj=4_mip.log,12,4,0.569481,3617.149162,0.994465,0,0.02166298137399811,0.03579178606480424,0.022386070860269135,0.9974701754300166,7071.224894999999,0.24719419218165986,0.05036110418081687,0.01789589303240212,0.9628606378345503
solution_7_obj=7_mip.log,7,7,0.548284,3606.658607,0.252258,0,0.05906513043334181,0.21430023833935283,0.1401485120402723,0.9127154097625025,1628.4199889999995,1.6375812769945288,0.30924386833820994,0.1071501191696764,0.4172322508297877
solution_11_obj=2_mip.log,11,2,146.688045,3612.380157,-23.659189,0,0.06315106301165434,0.12399413315487011,0.06782252037794635,0.9671861825982684,6514.474238999999,1.0515189822320987,0.18419309134358985,0.06199706657743506,0.9264667155753447
